Section key,Course Code,Course Name,Section,Short Name,Points,Location,Enrollment,Notes,Instructor,Type,Method of Instruction,Course Description,Division,MSOR,MSIE,MSBA,MSE,MSFE,Day,Time_start,Time_end
20261MGMT8523B001,MGMTB8523,Spring 2026 Management B8523 section 001,001,Entrepreneurship Through Acqui,1.5,820 Kravis Hall,"76 students (74 max) as of 11:06AM Monday, April 27, 2026",,,LECTURE,In-Person,"During this course, you will learn that buying a business is an exciting path to becoming an entrepreneur, and it can be far less risky than starting one. You can even decide to pursue this avenue immediately after graduating with your MBA. However, some of you may decide to follow this path in three or five years, or even later. Some may do so by organizing a search process, while others may end up buying the company they manage as an employee (MBO). Whatever approach you may take, this course will help you understand what it is all about.",School of Business,elective,elective,elective,breadth,no,['Thursday'],9.0,12.25
20261MGMT8523B002,MGMTB8523,Spring 2026 Management B8523 section 002,002,Entrepreneurship Through Acqui,1.5,820 Kravis Hall,"70 students (74 max) as of 11:06AM Monday, April 27, 2026",,Carlos Gila,LECTURE,In-Person,"During this course, you will learn that buying a business is an exciting path to becoming an entrepreneur, and it can be far less risky than starting one. You can even decide to pursue this avenue immediately after graduating with your MBA. However, some of you may decide to follow this path in three or five years, or even later. Some may do so by organizing a search process, while others may end up buying the company they manage as an employee (MBO). Whatever approach you may take, this course will help you understand what it is all about.",School of Business,elective,elective,elective,breadth,no,"['Tuesday', 'Thursday']",10.833333333333334,12.333333333333334
20261MGMT8530B001,MGMTB8530,Spring 2026 Management B8530 section 001,001,Managing the Family Firm,1.5,680 Kravis Hall,"9 students (25 max) as of 11:06AM Monday, April 27, 2026",,Michael McGrann,LECTURE,In-Person,"The Managing Family Firm class is for students interested in understanding how family firms power economies around the world, with a degree of complexity far superior to non-family companies. This course dives into those complexities head-on. Anchored in the four managerial functions (planning, organizing, leading, and controlling) the class explores how each is transformed when a family and its dynamics enter the equation. What makes this course distinctive is its perspective: students will examine planning, organizing, and controlling through the lens of their own leadership role as next-generation members, learning how to engage senior family, boards, and non-family executives with confidence. This is a course for those who will end up in operations or at the board level, where clarity about roles, strategy, and accountability is essential. We take on the hardest conversations that families often avoid: negotiating your entry into the business, defining responsibilities, structuring compensation, building accountability, and even making decisions about hiring and firing. These are not abstract issues: they are the very discussions that shape whether a family firm thrives or fractures. Students will learn both the tools to navigate these negotiations when they do want to join, and the skills to engage with confidence if they are uncertain or hesitant because these conversations feel too difficult. At the same time, the course positions these tough conversations as a pathway to building a competitive advantage as owning family. Through the resource-based view (familiness), students will see how addressing, or avoiding, these issues can create or destroy competitive advantage. They will explore how to align family values with business priorities, and how to embed impact into strategy by addressing not only profit but also people and planet. Students will also wrestle with the some of the most common paradoxes that contribute to family firms’ complexity: tradition vs. innovation, entrepreneurship vs. professionalization, family vs. non-family talent; and learn how to turn them into sources of long-term strength. Pedagogically, this is a hands-on, case-based course enriched by a live case with a family firm leader who brings the realities of operating ownership into the classroom. With rigorous frameworks, practical exercises, and guided reflection, students will leave prepared to lead strategic conversations, manage complexity, and make thoughtful decisions in the family firm context, wheth",School of Business,elective,elective,elective,breadth,no,['Monday'],9.0,12.25
20261MGMT8531B001,MGMTB8531,Spring 2026 Management B8531 section 001,001,Power & Influence,3.0,410 Kravis Hall,"44 students (40 max) as of 11:06AM Monday, April 27, 2026",,Mabel Abraham,LECTURE,In-Person,"Power and influence processes are pervasive and important in organizations, so leaders need to be able both to understand power and to act on that knowledge. Organizations are fundamentally political entities, and power and influence are key mechanisms by which things get done. Therefore, this course has three objectives: 1) to increase students' ability to diagnose and analyze power; 2) to expose students to effective and appropriate methods of influence; and 3) to explain how power and influence can be used to build cooperation and promote change in organizations.",School of Business,elective,elective,elective,management,no,"['Monday', 'Wednesday']",10.833333333333334,12.333333333333334
20261MGMT8531B002,MGMTB8531,Spring 2026 Management B8531 section 002,002,Power & Influence,3.0,410 Kravis Hall,"38 students (40 max) as of 11:06AM Monday, April 27, 2026",,Mabel Abraham,LECTURE,In-Person,"Power and influence processes are pervasive and important in organizations, so leaders need to be able both to understand power and to act on that knowledge. Organizations are fundamentally political entities, and power and influence are key mechanisms by which things get done. Therefore, this course has three objectives: 1) to increase students' ability to diagnose and analyze power; 2) to expose students to effective and appropriate methods of influence; and 3) to explain how power and influence can be used to build cooperation and promote change in organizations.",School of Business,elective,elective,elective,management,no,"['Monday', 'Wednesday']",14.333333333333334,15.833333333333334
20261MGMT8531B003,MGMTB8531,Spring 2026 Management B8531 section 003,003,Power & Influence,3.0,410 Kravis Hall,"41 students (40 max) as of 11:06AM Monday, April 27, 2026",,Mabel Abraham,LECTURE,In-Person,"Power and influence processes are pervasive and important in organizations, so leaders need to be able both to understand power and to act on that knowledge. Organizations are fundamentally political entities, and power and influence are key mechanisms by which things get done. Therefore, this course has three objectives: 1) to increase students' ability to diagnose and analyze power; 2) to expose students to effective and appropriate methods of influence; and 3) to explain how power and influence can be used to build cooperation and promote change in organizations.",School of Business,elective,elective,elective,management,no,"['Monday', 'Wednesday']",16.166666666666668,17.666666666666668
20261MGMT8533B001,MGMTB8533,Spring 2026 Management B8533 section 001,001,Family Office Management,3.0,870 Kravis Hall,"22 students (50 max) as of 11:06AM Monday, April 27, 2026",,,LECTURE,In-Person,"According to the latest report on Family Offices run by JP Morgan, managing the family's financial assets is the primary focus of most Family Offices. However, Family Offices also recognize the importance of addressing other qualitative needs such as family governance, succession planning, and risk management. Recognizing that Family Offices may require assistance in addressing these needs, this class aims to provide students who have a Family Office or are in the process of setting one up with a comprehensive understanding of Family Offices as instrumental organizations for creating, maintaining, and managing wealth across generations.  Building upon other classes focusing on asset allocation and family enterprise decision-making, this course is devoted to identifying the key strategic decisions families must make when choosing or establishing an organization that supports a family's different capitals beyond financial assets.",School of Business,elective,elective,elective,management,no,['Monday'],14.333333333333334,17.583333333333332
20261MGMT8536B001,MGMTB8536,Spring 2026 Management B8536 section 001,001,Strategy and Competition in Ph,1.5,440 Kravis Hall,"68 students (74 max) as of 11:06AM Monday, April 27, 2026",,,LECTURE,In-Person,"This course examines the strategic, technological, competitive, economic, organizational, and political challenges impacting the pharmaceutical and biotechnology industry. Learning outcomes to be gained by the students include: •R&D - process of discovering, developing, and approving new drugs & biologics; •Regulatory environment and IP/patents; orphan drugs; generics and “biosimilars”; •Global launch and competitive market dynamics of new biopharmaceuticals – U.S. and international markets; •Oncology category: clinical/regulatory, commercial issues/pricing & reimbursement, personalized medicine/ use of biomarkers, etc. •Drug pricing and third-party reimbursement, including design of prescription drug plans, role/practices of PBMs, and drug provisions of the Inflation Reduction Act; •Unique challenges of creating, managing, and investing in early/commercial-stage biopharma companies; •Vaccines – development, regulatory, manufacturing, distribution, value/pricing; •Financial characteristics, valuation, M&A, partnering in the biopharma sector. The course is cross-functional, focuses on “real-world” problems currently facing senior managers in this sector, and identifies emerging trends that will impact future performance of “Big Pharma”, specialty pharma, and early-stage biopharmaceutical companies. This course will be useful for students interested in careers in pharmaceuticals, biotechnology, and health services, as well as management consulting, investment banking, equity research, venture capital, private equity, and investment management given the large and growing healthcare/ pharmaceutical practices of such firms. Some understanding and/or prior experience in the healthcare/pharma industry will be highly useful to understand course content and preparing writing assignments. Prominent guest speakers from the pharmaceutical and biotechnology industry will provide additional real-world insight on key industry challenges and trends. Evaluation is 20% class participation, 40% mid-term writing assignment, and 40% final paper. Final grade distributions will be consistent with School guidelines for electives (i.e., no more than 50% of grades in “H” category, and no less than 5% in “LP/P” category).",School of Business,elective,elective,elective,management,no,"['Tuesday', 'Thursday']",10.833333333333334,12.333333333333334
20261MGMT8538B001,MGMTB8538,Spring 2026 Management B8538 section 001,001,The Leader's Voice: Communicat,1.5,820 Kravis Hall,"33 students (36 max) as of 11:06AM Monday, April 27, 2026",,Rachel Rubenstein,LECTURE,In-Person,"First Class Attendance is Mandatory. The class is best suited to students taking leadership roles during the MBA experience (club officer, cluster officer, peer advisor, etc.). Leadership roles can involve a wide range of communication challenges mentoring a struggling colleague, persuading investors of your brand, rallying an auditorium of new employees, working the room at an industry event, handling tough questions from the media, running team meetings in ways that elicit candid conversation and learning. While all of us at CBS are strong communicators, few of us are adept at all these different kinds of communication. The goal of this class is to broaden your repertoire, to make you a more versatile communicator who can adapt your way of communicating to meet many different challenges. The world is full of communication experts: actors, screenwriters, coaches, political speechwriters, networkers, public relations experts, diplomats and so forth. This class draws on these different crafts and professions looking for tools and methods that help in the kinds of situations business leaders face. We aim to develop two kinds of knowledge--conceptual understanding and procedural skill. Each session will involve some class discussion about frameworks cases and some active participation in exercises. We rely on role-play simulations and personalized feedback (from peers and through video) to practice and polish the behavioral skills. Our first topic, for instance, is story. We introduce concepts of story structure (e.g. protagonist, five-act structure, sensory details) and apply these to topics you anticipate speaking on as a leader (e.g. Who am I? Why hire me? What makes our organization different?). Then we practice delivering our stories with impact (silence, vocal variety, visuals). Keeping this dual emphasis on concepts and performance, we move on to topics such as coaching, public speaking, networking and making an impact in small groups, facing audiences during crises, and leading meetings.",School of Business,elective,elective,elective,management,no,['Wednesday'],18.0,21.25
20261MGMT8538B002,MGMTB8538,Spring 2026 Management B8538 section 002,002,The Leader's Voice: Communicat,1.5,680 Kravis Hall,"28 students (36 max) as of 11:06AM Monday, April 27, 2026",,Natasha Velikoselskiy,LECTURE,In-Person,"First Class Attendance is Mandatory. The class is best suited to students taking leadership roles during the MBA experience (club officer, cluster officer, peer advisor, etc.). Leadership roles can involve a wide range of communication challenges mentoring a struggling colleague, persuading investors of your brand, rallying an auditorium of new employees, working the room at an industry event, handling tough questions from the media, running team meetings in ways that elicit candid conversation and learning. While all of us at CBS are strong communicators, few of us are adept at all these different kinds of communication. The goal of this class is to broaden your repertoire, to make you a more versatile communicator who can adapt your way of communicating to meet many different challenges. The world is full of communication experts: actors, screenwriters, coaches, political speechwriters, networkers, public relations experts, diplomats and so forth. This class draws on these different crafts and professions looking for tools and methods that help in the kinds of situations business leaders face. We aim to develop two kinds of knowledge--conceptual understanding and procedural skill. Each session will involve some class discussion about frameworks cases and some active participation in exercises. We rely on role-play simulations and personalized feedback (from peers and through video) to practice and polish the behavioral skills. Our first topic, for instance, is story. We introduce concepts of story structure (e.g. protagonist, five-act structure, sensory details) and apply these to topics you anticipate speaking on as a leader (e.g. Who am I? Why hire me? What makes our organization different?). Then we practice delivering our stories with impact (silence, vocal variety, visuals). Keeping this dual emphasis on concepts and performance, we move on to topics such as coaching, public speaking, networking and making an impact in small groups, facing audiences during crises, and leading meetings.",School of Business,elective,elective,elective,management,no,['Thursday'],14.333333333333334,17.583333333333332
20261MGMT8538B003,MGMTB8538,Spring 2026 Management B8538 section 003,003,The Leader's Voice: Communicat,1.5,880 Kravis Hall,"34 students (36 max) as of 11:06AM Monday, April 27, 2026",,Bradley Aspel,LECTURE,In-Person,"First Class Attendance is Mandatory. The class is best suited to students taking leadership roles during the MBA experience (club officer, cluster officer, peer advisor, etc.). Leadership roles can involve a wide range of communication challenges mentoring a struggling colleague, persuading investors of your brand, rallying an auditorium of new employees, working the room at an industry event, handling tough questions from the media, running team meetings in ways that elicit candid conversation and learning. While all of us at CBS are strong communicators, few of us are adept at all these different kinds of communication. The goal of this class is to broaden your repertoire, to make you a more versatile communicator who can adapt your way of communicating to meet many different challenges. The world is full of communication experts: actors, screenwriters, coaches, political speechwriters, networkers, public relations experts, diplomats and so forth. This class draws on these different crafts and professions looking for tools and methods that help in the kinds of situations business leaders face. We aim to develop two kinds of knowledge--conceptual understanding and procedural skill. Each session will involve some class discussion about frameworks cases and some active participation in exercises. We rely on role-play simulations and personalized feedback (from peers and through video) to practice and polish the behavioral skills. Our first topic, for instance, is story. We introduce concepts of story structure (e.g. protagonist, five-act structure, sensory details) and apply these to topics you anticipate speaking on as a leader (e.g. Who am I? Why hire me? What makes our organization different?). Then we practice delivering our stories with impact (silence, vocal variety, visuals). Keeping this dual emphasis on concepts and performance, we move on to topics such as coaching, public speaking, networking and making an impact in small groups, facing audiences during crises, and leading meetings.",School of Business,elective,elective,elective,management,no,['Monday'],14.333333333333334,17.583333333333332
20261MGMT8538B004,MGMTB8538,Spring 2026 Management B8538 section 004,004,The Leader's Voice: Communicat,1.5,880 Kravis Hall,"30 students (36 max) as of 11:06AM Monday, April 27, 2026",,Bradley Aspel,LECTURE,In-Person,"First Class Attendance is Mandatory. The class is best suited to students taking leadership roles during the MBA experience (club officer, cluster officer, peer advisor, etc.). Leadership roles can involve a wide range of communication challenges mentoring a struggling colleague, persuading investors of your brand, rallying an auditorium of new employees, working the room at an industry event, handling tough questions from the media, running team meetings in ways that elicit candid conversation and learning. While all of us at CBS are strong communicators, few of us are adept at all these different kinds of communication. The goal of this class is to broaden your repertoire, to make you a more versatile communicator who can adapt your way of communicating to meet many different challenges. The world is full of communication experts: actors, screenwriters, coaches, political speechwriters, networkers, public relations experts, diplomats and so forth. This class draws on these different crafts and professions looking for tools and methods that help in the kinds of situations business leaders face. We aim to develop two kinds of knowledge--conceptual understanding and procedural skill. Each session will involve some class discussion about frameworks cases and some active participation in exercises. We rely on role-play simulations and personalized feedback (from peers and through video) to practice and polish the behavioral skills. Our first topic, for instance, is story. We introduce concepts of story structure (e.g. protagonist, five-act structure, sensory details) and apply these to topics you anticipate speaking on as a leader (e.g. Who am I? Why hire me? What makes our organization different?). Then we practice delivering our stories with impact (silence, vocal variety, visuals). Keeping this dual emphasis on concepts and performance, we move on to topics such as coaching, public speaking, networking and making an impact in small groups, facing audiences during crises, and leading meetings.",School of Business,elective,elective,elective,management,no,['Monday'],18.0,21.25
20261MGMT8538B005,MGMTB8538,Spring 2026 Management B8538 section 005,005,The Leader's Voice: Communicat,1.5,880 Kravis Hall,"29 students (36 max) as of 11:06AM Monday, April 27, 2026",,Michael W Morris - e-mail,LECTURE,In-Person,"First Class Attendance is Mandatory. The class is best suited to students taking leadership roles during the MBA experience (club officer, cluster officer, peer advisor, etc.). Leadership roles can involve a wide range of communication challenges mentoring a struggling colleague, persuading investors of your brand, rallying an auditorium of new employees, working the room at an industry event, handling tough questions from the media, running team meetings in ways that elicit candid conversation and learning. While all of us at CBS are strong communicators, few of us are adept at all these different kinds of communication. The goal of this class is to broaden your repertoire, to make you a more versatile communicator who can adapt your way of communicating to meet many different challenges. The world is full of communication experts: actors, screenwriters, coaches, political speechwriters, networkers, public relations experts, diplomats and so forth. This class draws on these different crafts and professions looking for tools and methods that help in the kinds of situations business leaders face. We aim to develop two kinds of knowledge--conceptual understanding and procedural skill. Each session will involve some class discussion about frameworks cases and some active participation in exercises. We rely on role-play simulations and personalized feedback (from peers and through video) to practice and polish the behavioral skills. Our first topic, for instance, is story. We introduce concepts of story structure (e.g. protagonist, five-act structure, sensory details) and apply these to topics you anticipate speaking on as a leader (e.g. Who am I? Why hire me? What makes our organization different?). Then we practice delivering our stories with impact (silence, vocal variety, visuals). Keeping this dual emphasis on concepts and performance, we move on to topics such as coaching, public speaking, networking and making an impact in small groups, facing audiences during crises, and leading meetings.",School of Business,elective,elective,elective,management,no,['Wednesday'],9.0,12.25
20261MGMT8538B006,MGMTB8538,Spring 2026 Management B8538 section 006,006,The Leader's Voice: Communicat,1.5,880 Kravis Hall,"31 students (36 max) as of 11:06AM Monday, April 27, 2026",,Michael W Morris - e-mail,LECTURE,In-Person,"First Class Attendance is Mandatory. The class is best suited to students taking leadership roles during the MBA experience (club officer, cluster officer, peer advisor, etc.). Leadership roles can involve a wide range of communication challenges mentoring a struggling colleague, persuading investors of your brand, rallying an auditorium of new employees, working the room at an industry event, handling tough questions from the media, running team meetings in ways that elicit candid conversation and learning. While all of us at CBS are strong communicators, few of us are adept at all these different kinds of communication. The goal of this class is to broaden your repertoire, to make you a more versatile communicator who can adapt your way of communicating to meet many different challenges. The world is full of communication experts: actors, screenwriters, coaches, political speechwriters, networkers, public relations experts, diplomats and so forth. This class draws on these different crafts and professions looking for tools and methods that help in the kinds of situations business leaders face. We aim to develop two kinds of knowledge--conceptual understanding and procedural skill. Each session will involve some class discussion about frameworks cases and some active participation in exercises. We rely on role-play simulations and personalized feedback (from peers and through video) to practice and polish the behavioral skills. Our first topic, for instance, is story. We introduce concepts of story structure (e.g. protagonist, five-act structure, sensory details) and apply these to topics you anticipate speaking on as a leader (e.g. Who am I? Why hire me? What makes our organization different?). Then we practice delivering our stories with impact (silence, vocal variety, visuals). Keeping this dual emphasis on concepts and performance, we move on to topics such as coaching, public speaking, networking and making an impact in small groups, facing audiences during crises, and leading meetings.",School of Business,elective,elective,elective,management,no,['Wednesday'],14.333333333333334,17.583333333333332
20261MGMT8538B007,MGMTB8538,Spring 2026 Management B8538 section 007,007,The Leader's Voice: Communicat,1.5,880 Kravis Hall,"28 students (36 max) as of 11:06AM Monday, April 27, 2026",,Michael W Morris - e-mail,LECTURE,In-Person,"First Class Attendance is Mandatory. The class is best suited to students taking leadership roles during the MBA experience (club officer, cluster officer, peer advisor, etc.). Leadership roles can involve a wide range of communication challenges mentoring a struggling colleague, persuading investors of your brand, rallying an auditorium of new employees, working the room at an industry event, handling tough questions from the media, running team meetings in ways that elicit candid conversation and learning. While all of us at CBS are strong communicators, few of us are adept at all these different kinds of communication. The goal of this class is to broaden your repertoire, to make you a more versatile communicator who can adapt your way of communicating to meet many different challenges. The world is full of communication experts: actors, screenwriters, coaches, political speechwriters, networkers, public relations experts, diplomats and so forth. This class draws on these different crafts and professions looking for tools and methods that help in the kinds of situations business leaders face. We aim to develop two kinds of knowledge--conceptual understanding and procedural skill. Each session will involve some class discussion about frameworks cases and some active participation in exercises. We rely on role-play simulations and personalized feedback (from peers and through video) to practice and polish the behavioral skills. Our first topic, for instance, is story. We introduce concepts of story structure (e.g. protagonist, five-act structure, sensory details) and apply these to topics you anticipate speaking on as a leader (e.g. Who am I? Why hire me? What makes our organization different?). Then we practice delivering our stories with impact (silence, vocal variety, visuals). Keeping this dual emphasis on concepts and performance, we move on to topics such as coaching, public speaking, networking and making an impact in small groups, facing audiences during crises, and leading meetings.",School of Business,elective,elective,elective,management,no,['Wednesday'],18.0,21.25
20261MGMT8544B001,MGMTB8544,Spring 2026 Management B8544 section 001,001,The Nonprofit Sector & the Cit,1.5,420 Kravis Hall,"35 students (40 max) as of 11:06AM Monday, April 27, 2026",,Doug Bauer,LECTURE,In-Person,"There are many forces that keep cities vibrant and livable. There are two forces that are clearly visible and acknowledged - government and commerce - for the good that they generate and provide. But there is another force that is not so readily acknowledged, and yet, plays a key role in ensuring that a city not only functions but is a strong community of service, health, education, and culture. It is the nonprofit sector that supports this latter work. In New York City, nonprofits have had a long history of activity and action. Currently, there are 15,000 nonprofits in Metro New York - and over 1,500,000 in the U.S that account for than $1 trillion in revenues annually. The nonprofit sector is now the third largest industry in the country and bigger than construction, banking and telecommunications. Indeed, some of the largest employers in New York City are nonprofits: Mount Sinai Medical Center, New York Presbyterian Hospital, and Columbia University.Much is expected of the third sector - especially in urban communities. Not only to simply provide shelter for the night for the homeless, but also to tackle more complex issues such as public education reform, developing green jobs, and rethinking and reforming the juvenile justice system. But why does this matter? Because according to Robin Hood Foundation, New York City has 1.9 million adults and children living in poverty. And fair or unfair, nonprofits have been asked to try and fill the growing chasm between the haves and have-nots. In addition, the third sector is called on to tackle issues that government cannot address or is not willing to address and usually do it with fewer resources. This is quite a challenge, and some say it's impossible; the challenge is far too steep. Others argue that this countrys nonprofits are dynamic and resilient and can indeed meet the challenge - by being deeply connected to the communities they serve and being nimble enough to provide the services that are truly needed and demonstrate impact.Some questions for the class to consider: * Is the third sector a viable answer - a panacea - to many of the problems that hinder urban communities? * What would real public-private-nonprofit partnerships that can provide various services to the less fortunate look like? * What tools, tactics, and strategies does a professional working in the nonprofit sector need to succeed? * Is there enough capital in the nonprofit sector - public, private or philanthropic -- to go around? Where is it going? Why is it going there?This class explores th",School of Business,elective,elective,elective,breadth,no,['Thursday'],14.333333333333334,17.583333333333332
20261MGMT8545B001,MGMTB8545,Spring 2026 Management B8545 section 001,001,High Performing Nonprofits,1.5,440 Kravis Hall,"40 students (71 max) as of 11:06AM Monday, April 27, 2026",,Anne Eidelman,LECTURE,In-Person,"The nonprofit sector is full of organizations, many of which are operating below peak performance. With unlimited ideas, low barriers to entry and decidedly limited funding, we have a sector with enormous volume and an overall lack of effectiveness. While the overall problem definition is accurate, well trod and unlikely to change, there are worthwhile remedies. The goal of the course is to study the solutions that work. We start by exploring all of the external and internal forces that cause weakness in nonprofit strategy and execution. Then we determine what factors can lead to high performance. Well review case studies and other real world examples to learn how the best nonprofits surmount significant barriers to produce great results.The course is six sessions. The first three sessions focus on the nonprofit operating environment and the central strategic issues facing nonprofits today. The next two sessions deal with finances - the over-emphasized keys to smart revenue generation and the under-emphasized importance of effective spending. The last session rivets on talent - both at the board level as well as senior staff - and how you should think about crafting a path with high impact both during and after your business education. As a newly minted MBA, your skill set will be in high demand in the sector. That said, the direct application of for profit strategies to nonprofit work has limits. Well look at where and how to take the best of private thinking, adjust it and apply it to nonprofit performance. Well question many commonly held assumptions on the sector. The course will touch on theory, but will be grounded in current practice.Whether you have past experience, current involvement or future aspirations, you should take this course if youre interested in pushing changes as an: 1.) institutional or individual donor; 2.) board member; 3.) executive director or senior leader; or 4.) management consultant. The goal is to give you the knowledge and skills to work from either inside or outside to drive nonprofits to achieve.",School of Business,elective,elective,elective,management,no,['Thursday'],18.0,21.25
20261MGMT8551B001,MGMTB8551,Spring 2026 Management B8551 section 001,001,Future of Work: Strategy & Leadership,1.5,690 Kravis Hall,"54 students (74 max) as of 11:06AM Monday, April 27, 2026",,Jeffrey Schwartz,LECTURE,In-Person,"In 2020 the world found itself accelerated into the future of work (FoW) across multiple dimensions -- challenging business leaders to expand their thinking, strategies and the models they apply to work, workforces, and workplaces. In the coming years, this acceleration will be combined with disruption leading to the re-ordering of business models, workforce ecosystems, and how people and technology partner together.",School of Business,elective,elective,elective,management,no,"['Monday', 'Wednesday']",18.0,19.5
20261MGMT8553B001,MGMTB8553,Spring 2026 Management B8553 section 001,001,Managerial Decision Making (Half-Term),1.5,490 Kravis Hall,"60 students (74 max) as of 11:06AM Monday, April 27, 2026",,Joe Timko,LECTURE,In-Person,"The course is designed to improve how you go about making managerial and personal decisions. The basic premise of the course is that a variety of factors can interfere with good decision-making. Some of these obstacles are at the level of the individual, some at the level of the group, and others at the level of the organization. The course emphasizes how to work through and around these various obstacles, and thereby bring about high quality decisions. The course integrates theory and practice, and will be taught by an Executive-in-Residence at Columbia Business School.",School of Business,elective,elective,elective,management,no,['Thursday'],14.333333333333334,17.583333333333332
20261MGMT8561B001,MGMTB8561,Spring 2026 Management B8561 section 001,001,Entrepreneurial Law for Start-,1.5,420 Kravis Hall,"71 students (74 max) as of 11:06AM Monday, April 27, 2026",,David Haber,LECTURE,In-Person,"Thinking about founding the next great start-up? Do you have the knowledge and experience to avoid making a mess of the core legal matters? Great! No need for this class! However, if youre looking to develop an understanding of the legal issues involved in starting an entrepreneurial venture with a focus on areas often overlooked or misunderstood by first-time founders, this course is for you! A subtitle for the course could also be how to protect your earliest assets and avoid paying your lawyer a large sum to clean up a mess"". The course is taught by a professor with over 19 years legal experience focused on early-stage technology companies (in Silicon Valley and New York) and who taught venture capital and angel finance at Columbia Business School from 2006-2013.During the course, we will explore key areas including: legal structure and choice of entity, including tax implications thereof; corporate maintenance, governance and fiduciary duties; capitalization and dilution; capital raising and the related securities laws and regulations (including the impact of the JOBS Act and crowdfunding); founder relationship issues including responsibility allocation and stockholder agreements; employee and consultant engagement; equity compensation and related valuation and tax issues; intellectual property protection and prosecution; licensing agreements and indemnification obligations. """,School of Business,elective,elective,elective,management,no,['Tuesday'],9.0,12.25
20261MGMT8573B001,MGMTB8573,Spring 2026 Management B8573 section 001,001,Global Philanthropy,1.5,440 Kravis Hall,"47 students (66 max) as of 11:06AM Monday, April 27, 2026",,Melissa A Berman,LECTURE,In-Person,"Global philanthropy has become a significant force in recent years, including both funding from developed countries to create change in the developing world as well as the growth of philanthropy in the developing world. The funds available for global philanthropy, forecasts for its future, media attention, levels of involvement, innovative approaches, expectations, and potential - all have grown and changed tremendously in recent years. Importantly, a global culture of philanthropy has begun emerging. Thus, its important for any business school student to understand how innovations in philanthropy around the world are having an impact on social, economic and environmental developments.With this growth has come a set of important questions and challenges that this course will explore: * Given its small size compared with the for-profit and public sectors, can private philanthropy make a difference? * What gives private philanthropy its ""license to operate,"" and should it be seeking to change government policy? * How can success in tackling complex challenges and systems be defined and measured? * Do traditional models of giving actually work? Have newer models proved themselves? * What is the best path for philanthropy in developing/emerging markets?Using research, case studies and expert guests, this class will review current issues and approaches to important issues in global philanthropy, including education, livelihoods, public health and human rights. This class is intended to give MBA students the tools they need to assess opportunities and solutions as well as to become thoughtful, effective philanthropists. Specifically, students will learn to: 1. Analyze complex challenges in the developing world; 2. Evaluate the effectiveness of current programs to address these challenges; 3. Develop strategic options; and 4. Create a plan for funding and assessing results.",School of Business,elective,elective,elective,management,no,['Tuesday'],9.0,12.25
20261MGMT8577B001,MGMTB8577,Spring 2026 Management B8577 section 001,001,Think Bigger,3.0,440 GEFFEN HALL,"43 students (60 max) as of 11:06AM Monday, April 27, 2026",,Sheena Iyengar,LECTURE,In-Person,"How do we get our best ideas? And, once we have an idea, how do we know if we should pursue it? That’s what the Think Bigger course is about: what it takes to create our best ideas. Over the last decade, modern science—in particular, neuro- and cognitive sciences—have revealed to us how creative ideas develop in the human mind. Here, I present this new knowledge to you as a six-step method called Think Bigger. In every class session, I draw on the relevant science and on many instructive examples to explain the method’s rationale and how it works in practice. We use a workshop format, where every session includes individual in-class exercises, or “creative challenges,” which enable you to develop your skills as an ideator. In addition, all students join a group project, take on an important problem facing our world, and strive to use the six-step method to generate a solution which will be showcased on the last day of class. Think Bigger is a new and unique ideation methodology only offered here at Columbia Business School. It is different from previous mainstream methods of ideation, like Design Thinking. We will use as a textbook a complete draft of Think Bigger, a book by me that will be published in April 2023.",School of Business,elective,elective,elective,management,no,"['Tuesday', 'Thursday']",14.333333333333334,15.833333333333334
20261MGMT8577B002,MGMTB8577,Spring 2026 Management B8577 section 002,002,Think Bigger,3.0,440 GEFFEN HALL,"49 students (60 max) as of 11:06AM Monday, April 27, 2026",,Sheena Iyengar,LECTURE,In-Person,"How do we get our best ideas? And, once we have an idea, how do we know if we should pursue it? That’s what the Think Bigger course is about: what it takes to create our best ideas. Over the last decade, modern science—in particular, neuro- and cognitive sciences—have revealed to us how creative ideas develop in the human mind. Here, I present this new knowledge to you as a six-step method called Think Bigger. In every class session, I draw on the relevant science and on many instructive examples to explain the method’s rationale and how it works in practice. We use a workshop format, where every session includes individual in-class exercises, or “creative challenges,” which enable you to develop your skills as an ideator. In addition, all students join a group project, take on an important problem facing our world, and strive to use the six-step method to generate a solution which will be showcased on the last day of class. Think Bigger is a new and unique ideation methodology only offered here at Columbia Business School. It is different from previous mainstream methods of ideation, like Design Thinking. We will use as a textbook a complete draft of Think Bigger, a book by me that will be published in April 2023.",School of Business,elective,elective,elective,management,no,"['Tuesday', 'Thursday']",16.166666666666668,17.666666666666668
